,dataset_index,machine,shot
12131,20715,cmod,1150807021
12132,5558,d3d,170464
12133,9208,east,59479
12134,12196,east,67011
12135,4554,d3d,167195
12136,21712,cmod,1160621018
12137,934,d3d,158393
12138,15706,east,74001
12139,5669,d3d,170805
12140,21709,cmod,1160621015
12141,7636,d3d,176662
12142,4264,d3d,166403
12143,2511,d3d,161522
12144,13173,east,69167
12145,12148,east,66917
12146,22125,cmod,1160811019
12147,1606,d3d,159732
12148,1962,d3d,160529
12149,13110,east,69045
12150,18428,east,80480
12151,18700,east,80935
12152,14357,east,71243
12153,4719,d3d,167401
12154,14273,east,71131
12155,22046,cmod,1160804027
12156,12051,east,66655
12157,8450,east,56194
12158,9380,east,60208
12159,11844,east,66388
12160,6812,d3d,174816
12161,18359,east,80363
12162,16654,east,75516
12163,15733,east,74054
12164,10889,east,64127
12165,20130,cmod,1140826003
12166,14399,east,71342
12167,4825,d3d,167537
12168,18309,east,80272
12169,850,d3d,158184
12170,10510,east,63515
12171,10458,east,63442
12172,16578,east,75371
12173,5614,d3d,170714
12174,16203,east,74881
12175,22341,cmod,1160909016
12176,4290,d3d,166445
12177,4926,d3d,168747
12178,11779,east,66170
12179,6816,d3d,174820
12180,0,d3d,156336
12181,12689,east,67726
12182,22278,cmod,1160831002
12183,169,d3d,156731
12184,9868,east,62366
12185,11568,east,65141
12186,6685,d3d,174527
12187,12995,east,68846
12188,8840,east,56885
12189,15075,east,73028
12190,13217,east,69235
12191,4771,d3d,167462
12192,13591,east,70009
12193,10084,east,62648
12194,17409,east,78545
12195,1287,d3d,159024
12196,6040,d3d,172176
12197,6112,d3d,172423
12198,6998,d3d,175192
12199,7595,d3d,176493
12200,282,d3d,156901
12201,8180,east,55692
12202,12864,east,68421
12203,16236,east,74925
12204,447,d3d,157267
12205,8374,east,56030
12206,9632,east,61836
12207,1578,d3d,159661
12208,6245,d3d,173227
12209,1124,d3d,158762
12210,848,d3d,158182
12211,22333,cmod,1160909001
12212,8744,east,56732
12213,16802,east,76686
12214,823,d3d,158151
12215,19123,east,81568
12216,10788,east,63945
12217,5607,d3d,170621
12218,2221,d3d,161056
12219,9944,east,62476
12220,1825,d3d,160288
12221,5826,d3d,171306
12222,8679,east,56617
12223,21283,cmod,1160420007
12224,11961,east,66539
12225,140,d3d,156674
12226,1754,d3d,160171
12227,20659,cmod,1150730028
12228,7412,d3d,176020
12229,16781,east,76562
12230,19458,cmod,1140226013
12231,21708,cmod,1160621013
12232,18326,east,80307
12233,14641,east,71703
12234,13893,east,70495
12235,571,d3d,157555
12236,10678,east,63776
12237,13957,east,70595
12238,16392,east,75119
12239,7099,d3d,175432
12240,1236,d3d,158962
12241,4636,d3d,167292
12242,20717,cmod,1150807023
12243,17881,east,79518
12244,18387,east,80400
12245,12417,east,67328
12246,12536,east,67517
12247,14321,east,71200
12248,14854,east,72691
12249,13574,east,69975
12250,11979,east,66560
12251,10297,east,62944
12252,7715,d3d,176848
12253,12889,east,68504
12254,3914,d3d,165465
12255,12581,east,67576
12256,18990,east,81372
12257,1013,d3d,158535
12258,17703,east,79100
12259,17342,east,77759
12260,3714,d3d,165021
12261,18188,east,80086
12262,435,d3d,157248
12263,10519,east,63524
12264,19454,cmod,1140225020
12265,20361,cmod,1150618026
12266,2762,d3d,162710
12267,19100,east,81516
12268,10784,east,63937
12269,132,d3d,156662
12270,7990,east,55384
12271,11881,east,66434
12272,21542,cmod,1160526003
12273,11182,east,64561
12274,9856,east,62353
12275,19054,east,81454
12276,14796,east,72428
12277,17228,east,77606
12278,7190,d3d,175602
12279,1067,d3d,158659
12280,4089,d3d,165963
12281,6052,d3d,172193
12282,19429,cmod,1140224008
12283,5240,d3d,169862
12284,5681,d3d,170820
12285,17452,east,78617
12286,19820,cmod,1140711015
12287,7784,d3d,176977
12288,8781,east,56785
12289,22064,cmod,1160805017
12290,17596,east,78841
12291,12664,east,67684
12292,14911,east,72775
12293,7843,east,55056
12294,7694,d3d,176792
12295,15073,east,73026
12296,17637,east,78920
12297,16509,east,75278
12298,12158,east,66948
12299,5171,d3d,169546
12300,14707,east,72242
12301,9970,east,62503
12302,9617,east,61800
12303,7037,d3d,175252
12304,22496,cmod,1160927007
12305,4126,d3d,166066
12306,19126,east,81577
12307,5438,d3d,170277
12308,6364,d3d,173697
12309,16372,east,75097
12310,12690,east,67727
12311,5667,d3d,170802
12312,16538,east,75316
12313,5058,d3d,169290
12314,11906,east,66471
12315,17880,east,79517
12316,13398,east,69641
12317,6730,d3d,174628
12318,7295,d3d,175846
12319,3578,d3d,164664
12320,2116,d3d,160858
12321,13237,east,69266
12322,6641,d3d,174304
12323,3376,d3d,164205
12324,6510,d3d,174091
12325,15318,east,73399
12326,9865,east,62363
12327,4572,d3d,167214
12328,20707,cmod,1150807011
12329,1405,d3d,159321
12330,11616,east,65690
12331,12511,east,67475
12332,3454,d3d,164355
12333,3941,d3d,165498
12334,2536,d3d,161559
12335,7623,d3d,176533
12336,6318,d3d,173418
12337,19468,cmod,1140227002
12338,7807,east,54773
12339,20653,cmod,1150730022
12340,5725,d3d,170887
12341,4669,d3d,167335
12342,15928,east,74482
12343,507,d3d,157419
12344,17293,east,77698
12345,5543,d3d,170440
12346,21558,cmod,1160526021
12347,6875,d3d,174896
12348,18341,east,80329
12349,14613,east,71669
12350,13232,east,69258
12351,13047,east,68925
12352,1575,d3d,159657
12353,16468,east,75230
12354,7539,d3d,176329
12355,3793,d3d,165167
12356,10875,east,64113
12357,9169,east,59335
12358,2443,d3d,161434
12359,14908,east,72770
12360,899,d3d,158318
12361,5007,d3d,168991
12362,22505,cmod,1160927020
12363,926,d3d,158382
12364,8863,east,56916
12365,9383,east,60211
12366,4917,d3d,168706
12367,22201,cmod,1160824003
12368,15629,east,73894
12369,21690,cmod,1160620014
12370,3062,d3d,163211
12371,5825,d3d,171305
12372,3163,d3d,163467
12373,4885,d3d,168512
12374,2715,d3d,162453
12375,21729,cmod,1160628008
12376,7167,d3d,175552
12377,1292,d3d,159116
12378,9374,east,60200
12379,12128,east,66833
12380,1937,d3d,160490
12381,21935,cmod,1160722001
12382,14689,east,72142
12383,4391,d3d,166610
12384,1001,d3d,158515
12385,16795,east,76646
12386,12445,east,67388
12387,3428,d3d,164289
12388,8487,east,56256
12389,7689,d3d,176777
12390,4269,d3d,166415
12391,207,d3d,156792
12392,8231,east,55794
12393,2666,d3d,162277
12394,6326,d3d,173528
12395,17751,east,79223
12396,21540,cmod,1160526001
12397,10945,east,64239
12398,9354,east,60153
12399,579,d3d,157563
12400,17384,east,78497
12401,19776,cmod,1140701018
12402,7942,east,55319
12403,9741,east,62204
12404,12936,east,68744
12405,137,d3d,156670
12406,3424,d3d,164285
12407,10132,east,62720
12408,15739,east,74060
12409,12228,east,67058
12410,6519,d3d,174104
12411,18721,east,80970
12412,19980,cmod,1140731025
12413,15194,east,73205
12414,86,d3d,156557
12415,18934,east,81299
12416,114,d3d,156643
12417,17621,east,78888
12418,15490,east,73690
12419,2844,d3d,162870
12420,13084,east,69009
12421,7127,d3d,175495
12422,14084,east,70871
12423,3691,d3d,164977
12424,13016,east,68878
12425,2790,d3d,162747
12426,13845,east,70444
12427,21018,cmod,1150923003
12428,19190,east,81689
12429,14956,east,72838
12430,4558,d3d,167199
12431,22399,cmod,1160915023
12432,3505,d3d,164486
12433,22027,cmod,1160804008
12434,9749,east,62212
12435,12584,east,67588
12436,9295,east,59970
12437,6990,d3d,175171
12438,19612,cmod,1140515017
12439,4029,d3d,165863
12440,7567,d3d,176408
12441,6552,d3d,174163
12442,15119,east,73082
12443,7482,d3d,176219
12444,4046,d3d,165888
12445,9166,east,57507
12446,8887,east,56945
12447,564,d3d,157543
12448,6738,d3d,174639
12449,12167,east,66961
12450,4012,d3d,165767
12451,6714,d3d,174607
12452,1176,d3d,158885
12453,16614,east,75452
12454,18094,east,79876
12455,17903,east,79555
12456,15926,east,74480
12457,15572,east,73817
12458,21724,cmod,1160628003
12459,413,d3d,157188
12460,252,d3d,156861
12461,8738,east,56726
12462,10898,east,64140
12463,15157,east,73136
12464,4958,d3d,168802
12465,4394,d3d,166613
12466,22120,cmod,1160811011
12467,19247,cmod,1120223019
12468,14027,east,70709
12469,2328,d3d,161227
12470,21698,cmod,1160620023
12471,18402,east,80423
12472,14599,east,71644
12473,8480,east,56248
12474,9907,east,62425
12475,332,d3d,157060
12476,18470,east,80535
12477,14688,east,72139
12478,2192,d3d,161016
12479,16329,east,75033
12480,1601,d3d,159726
12481,16143,east,74776
12482,4801,d3d,167504
12483,2243,d3d,161096
12484,20037,cmod,1140806021
12485,8469,east,56221
12486,13596,east,70014
12487,10361,east,63274
12488,6513,d3d,174094
12489,9875,east,62382
12490,5291,d3d,169956
12491,2737,d3d,162527
12492,14617,east,71674
12493,22306,cmod,1160907004
12494,3040,d3d,163169
12495,6711,d3d,174604
12496,21496,cmod,1160512032
12497,2151,d3d,160945
12498,11724,east,66004
12499,16402,east,75131
12500,14091,east,70890
12501,14941,east,72820
12502,10565,east,63588
12503,8340,east,55984
12504,1142,d3d,158782
12505,19456,cmod,1140225024
12506,18465,east,80530
12507,13180,east,69179
12508,3317,d3d,164077
12509,1815,d3d,160262
12510,1335,d3d,159193
12511,1254,d3d,158981
12512,9285,east,59949
12513,21832,cmod,1160706016
12514,11033,east,64356
12515,10044,east,62596
12516,12399,east,67300
12517,21270,cmod,1160419022
12518,8459,east,56208
12519,12710,east,67758
12520,12997,east,68848
12521,12012,east,66606
12522,2661,d3d,162271
12523,19543,cmod,1140513005
12524,19794,cmod,1140702007
12525,21263,cmod,1160419006
12526,3448,d3d,164345
12527,21486,cmod,1160512016
12528,4581,d3d,167226
12529,2956,d3d,163031
12530,8243,east,55806
12531,6811,d3d,174805
12532,7404,d3d,176011
12533,1776,d3d,160211
12534,6982,d3d,175163
12535,547,d3d,157518
12536,1451,d3d,159399
12537,10032,east,62584
12538,11069,east,64406
12539,11171,east,64544
12540,2074,d3d,160794
12541,8223,east,55759
12542,1944,d3d,160500
12543,4294,d3d,166449
12544,13186,east,69187
12545,15296,east,73339
12546,601,d3d,157679
12547,2299,d3d,161173
12548,19800,cmod,1140702016
12549,16405,east,75134
12550,4828,d3d,167540
12551,6453,d3d,173925
12552,2510,d3d,161521
12553,11767,east,66153
12554,14601,east,71655
12555,3615,d3d,164798
12556,18350,east,80351
12557,675,d3d,157857
12558,15304,east,73385
12559,9754,east,62219
12560,17528,east,78741
12561,11359,east,64829
12562,5402,d3d,170212
12563,1400,d3d,159316
12564,13721,east,70189
12565,6672,d3d,174508
12566,10695,east,63793
12567,19290,cmod,1120713018
12568,20138,cmod,1140826011
12569,17098,east,77382
12570,12938,east,68747
12571,14078,east,70851
12572,14011,east,70682
12573,5747,d3d,171125
12574,13496,east,69807
12575,18164,east,80030
12576,179,d3d,156745
12577,18203,east,80103
12578,19596,cmod,1140514030
12579,13478,east,69739
12580,16173,east,74846
12581,11031,east,64353
12582,20731,cmod,1150811011
12583,15216,east,73229
12584,11935,east,66510
12585,18783,east,81074
12586,19177,east,81672
12587,9325,east,60057
12588,19207,cmod,1120118030
12589,10085,east,62649
12590,1910,d3d,160453
12591,6522,d3d,174107
12592,15447,east,73639
12593,2708,d3d,162411
12594,526,d3d,157483
12595,19796,cmod,1140702011
12596,15620,east,73883
12597,17508,east,78708
12598,20188,cmod,1150513010
12599,3750,d3d,165069
12600,10130,east,62716
12601,13353,east,69568
12602,2290,d3d,161163
12603,3470,d3d,164429
12604,17578,east,78816
12605,14178,east,70997
12606,8266,east,55843
12607,19270,cmod,1120621011
12608,10913,east,64160
12609,3591,d3d,164688
12610,20120,cmod,1140821005
12611,18184,east,80081
12612,12758,east,67826
12613,12568,east,67556
12614,10304,east,62954
12615,18435,east,80491
12616,19615,cmod,1140515023
12617,22132,cmod,1160811027
12618,13541,east,69937
12619,17024,east,77211
12620,5911,d3d,171597
12621,15048,east,72999
12622,15432,east,73607
12623,3491,d3d,164464
12624,17525,east,78738
12625,2727,d3d,162509
12626,12604,east,67609
12627,15911,east,74447
12628,18045,east,79807
12629,20688,cmod,1150804022
12630,16031,east,74621
12631,16698,east,75579
12632,13556,east,69955
12633,9881,east,62388
12634,5663,d3d,170797
12635,12250,east,67085
12636,20616,cmod,1150728010
12637,13961,east,70599
12638,14521,east,71530
12639,18116,east,79903
12640,17916,east,79579
12641,971,d3d,158455
12642,4815,d3d,167527
12643,9917,east,62440
12644,12352,east,67224
12645,815,d3d,158143
12646,14994,east,72890
12647,8460,east,56209
12648,12678,east,67700
12649,15723,east,74044
12650,6535,d3d,174131
12651,7850,east,55184
12652,13733,east,70211
12653,15443,east,73634
12654,13629,east,70050
12655,10036,east,62588
12656,9593,east,61639
12657,12612,east,67617
12658,14681,east,72128
12659,17327,east,77740
12660,17040,east,77243
12661,1841,d3d,160312
12662,15570,east,73815
12663,4850,d3d,167572
12664,20919,cmod,1150903021
12665,8763,east,56764
12666,4580,d3d,167225
12667,12746,east,67810
12668,10970,east,64269
12669,6871,d3d,174892
12670,8823,east,56849
12671,5712,d3d,170871
12672,18838,east,81163
12673,2289,d3d,161162
12674,10026,east,62578
12675,19958,cmod,1140730028
12676,1840,d3d,160311
12677,8894,east,56959
12678,18710,east,80956
12679,4023,d3d,165854
12680,11740,east,66084
12681,2746,d3d,162536
12682,4952,d3d,168795
12683,10450,east,63434
12684,21872,cmod,1160708021
12685,2871,d3d,162915
12686,3862,d3d,165351
12687,21240,cmod,1160414029
12688,1882,d3d,160407
12689,164,d3d,156714
12690,5485,d3d,170340
12691,8923,east,57018
12692,14781,east,72407
12693,15359,east,73467
12694,8675,east,56612
12695,18759,east,81041
12696,15424,east,73591
12697,10198,east,62801
12698,6651,d3d,174422
12699,6888,d3d,174912
12700,6805,d3d,174793
12701,12733,east,67794
12702,11717,east,65989
12703,21964,cmod,1160726017
12704,22217,cmod,1160825013
12705,7831,east,55042
12706,2389,d3d,161348
12707,21943,cmod,1160722012
12708,10012,east,62564
12709,5991,d3d,171959
12710,13952,east,70589
12711,3805,d3d,165183
12712,14512,east,71517
12713,14059,east,70829
12714,20871,cmod,1150901013
12715,16878,east,76904
12716,19709,cmod,1140617021
12717,19716,cmod,1140618005
12718,12587,east,67591
12719,18099,east,79883
12720,5684,d3d,170823
12721,18468,east,80533
12722,20204,cmod,1150514010
12723,7362,d3d,175944
12724,22483,cmod,1160926023
12725,4051,d3d,165893
12726,11543,east,65094
12727,9016,east,57275
12728,9036,east,57315
12729,20229,cmod,1150520009
12730,17851,east,79459
12731,5641,d3d,170766
12732,14008,east,70678
12733,16400,east,75127
12734,4447,d3d,166741
12735,8038,east,55488
12736,6103,d3d,172410
12737,13954,east,70591
12738,20985,cmod,1150916035
12739,2567,d3d,161605
12740,2211,d3d,161044
12741,9000,east,57199
12742,10310,east,62964
12743,2208,d3d,161041
12744,22350,cmod,1160913007
12745,8178,east,55690
12746,21985,cmod,1160728018
12747,12982,east,68831
12748,4157,d3d,166112
12749,12547,east,67529
12750,11140,east,64507
12751,1513,d3d,159537
12752,9703,east,62149
12753,22153,cmod,1160816021
12754,12806,east,67903
12755,10255,east,62878
12756,14988,east,72874
12757,21357,cmod,1160426025
12758,5749,d3d,171127
12759,3094,d3d,163292
12760,13535,east,69931
12761,17614,east,78867
12762,13085,east,69010
12763,6744,d3d,174653
12764,19942,cmod,1140730006
12765,16039,east,74636
12766,20890,cmod,1150902011
12767,1607,d3d,159733
12768,14377,east,71297
12769,2017,d3d,160665
12770,8901,east,56967
12771,13935,east,70561
12772,11702,east,65954
12773,8743,east,56731
12774,11581,east,65159
12775,17251,east,77639
12776,15225,east,73239
12777,10618,east,63659
12778,18992,east,81375
12779,13821,east,70401
12780,15826,east,74198
12781,20879,cmod,1150901023
12782,16725,east,75610
12783,2490,d3d,161500
12784,12693,east,67730
12785,18369,east,80379
12786,21383,cmod,1160503011
12787,12097,east,66725
12788,10961,east,64258
12789,6455,d3d,173928
12790,7889,east,55243
12791,16703,east,75587
12792,7209,d3d,175641
12793,20864,cmod,1150827019
12794,3458,d3d,164361
12795,16067,east,74668
12796,10773,east,63911
12797,10493,east,63498
12798,21610,cmod,1160609018
12799,16460,east,75220
12800,2492,d3d,161502
12801,7098,d3d,175431
12802,1355,d3d,159265
12803,17559,east,78776
12804,7021,d3d,175229
12805,6776,d3d,174706
12806,11064,east,64400
12807,11424,east,64926
12808,4179,d3d,166144
12809,3818,d3d,165244
12810,20700,cmod,1150807002
12811,16346,east,75051
12812,19702,cmod,1140617011
12813,21406,cmod,1160504008
12814,3858,d3d,165342
12815,16219,east,74898
12816,5740,d3d,171107
12817,18727,east,80977
12818,4892,d3d,168594
12819,11940,east,66516
12820,3234,d3d,163663
12821,7187,d3d,175599
12822,2009,d3d,160646
12823,4604,d3d,167253
12824,11652,east,65847
12825,6900,d3d,174949
12826,21470,cmod,1160511017
12827,11569,east,65142
12828,5978,d3d,171941
12829,7457,d3d,176180
12830,20486,cmod,1150714028
12831,12143,east,66910
12832,21459,cmod,1160511003
12833,14777,east,72397
12834,16542,east,75321
12835,9319,east,60046
12836,18545,east,80669
12837,17315,east,77725
12838,1741,d3d,160141
12839,15585,east,73830
12840,21671,cmod,1160617022
12841,6349,d3d,173585
12842,321,d3d,157044
12843,19627,cmod,1140521013
12844,20697,cmod,1150805007
12845,18543,east,80663
12846,2122,d3d,160878
12847,16608,east,75437
12848,19956,cmod,1140730023
12849,15136,east,73101
12850,1440,d3d,159386
12851,21559,cmod,1160526022
12852,13529,east,69925
12853,8279,east,55892
12854,7730,d3d,176886
12855,12937,east,68745
12856,16318,east,75020
12857,4076,d3d,165949
12858,11375,east,64865
12859,372,d3d,157117
12860,11895,east,66459
12861,7899,east,55259
12862,14754,east,72346
12863,15093,east,73053
12864,5315,d3d,170019
12865,2591,d3d,161638
12866,3478,d3d,164440
12867,2070,d3d,160790
12868,975,d3d,158472
12869,7059,d3d,175285
12870,4469,d3d,166818
12871,14093,east,70892
12872,14304,east,71180
12873,6729,d3d,174624
12874,18870,east,81221
12875,12768,east,67845
12876,12601,east,67605
12877,16136,east,74768
12878,11856,east,66402
12879,668,d3d,157819
12880,2733,d3d,162523
12881,15016,east,72918
12882,11432,east,64940
12883,9318,east,60045
12884,7802,d3d,177056
12885,21379,cmod,1160503007
12886,7680,d3d,176758
12887,11135,east,64502
12888,7472,d3d,176197
12889,16250,east,74940
12890,10845,east,64053
12891,19772,cmod,1140701010
12892,19705,cmod,1140617016
12893,11683,east,65908
12894,14792,east,72423
12895,1567,d3d,159647
12896,18659,east,80853
12897,18950,east,81319
12898,21181,cmod,1160406027
12899,958,d3d,158428
12900,16311,east,75013
12901,7471,d3d,176196
12902,4588,d3d,167233
12903,15783,east,74131
12904,12101,east,66729
12905,16978,east,77127
12906,22337,cmod,1160909007
12907,22317,cmod,1160908009
12908,6225,d3d,173183
12909,17345,east,78449
12910,14716,east,72255
12911,22494,cmod,1160927002
12912,22528,cmod,1160929016
12913,11972,east,66552
12914,5279,d3d,169930
12915,11331,east,64783
12916,15668,east,73957
12917,1105,d3d,158705
12918,10693,east,63791
12919,8598,east,56478
12920,5809,d3d,171275
12921,652,d3d,157757
12922,7920,east,55293
