,dataset_index,machine,shot
10359,16563,east,75352
10360,18492,east,80566
10361,6216,d3d,173079
10362,2484,d3d,161494
10363,12874,east,68455
10364,7527,d3d,176305
10365,3882,d3d,165429
10366,8295,east,55914
10367,5353,d3d,170086
10368,7316,d3d,175885
10369,6594,d3d,174235
10370,12782,east,67863
10371,11508,east,65043
10372,10995,east,64310
10373,13993,east,70655
10374,1028,d3d,158594
10375,10230,east,62849
10376,14632,east,71693
10377,3073,d3d,163228
10378,17215,east,77592
10379,8,d3d,156358
10380,18931,east,81296
10381,7287,d3d,175828
10382,14974,east,72857
10383,6640,d3d,174303
10384,17540,east,78754
10385,6802,d3d,174777
10386,2859,d3d,162895
10387,17671,east,79029
10388,11733,east,66073
10389,13599,east,70018
10390,5456,d3d,170298
10391,3279,d3d,163821
10392,1416,d3d,159353
10393,18958,east,81327
10394,4699,d3d,167376
10395,6753,d3d,174674
10396,11906,east,66471
10397,6718,d3d,174611
10398,8655,east,56589
10399,17638,east,78922
10400,13184,east,69185
10401,12286,east,67133
10402,2116,d3d,160858
10403,18249,east,80167
10404,16637,east,75496
10405,4531,d3d,166927
10406,14599,east,71644
10407,3152,d3d,163450
10408,12891,east,68506
10409,14813,east,72607
10410,6256,d3d,173243
10411,16907,east,76938
10412,10986,east,64300
10413,625,d3d,157727
10414,14693,east,72205
10415,257,d3d,156866
10416,13376,east,69614
10417,4462,d3d,166801
10418,18099,east,79883
10419,18524,east,80608
10420,6437,d3d,173887
10421,6250,d3d,173233
10422,8138,east,55643
10423,13755,east,70242
10424,18291,east,80251
10425,4487,d3d,166851
10426,14800,east,72432
10427,15826,east,74198
10428,6545,d3d,174149
10429,14104,east,70903
10430,17206,east,77578
10431,15126,east,73091
10432,15806,east,74176
10433,9838,east,62334
10434,5223,d3d,169644
10435,14590,east,71634
10436,9684,east,62106
10437,3377,d3d,164206
10438,3236,d3d,163665
10439,9105,east,57416
10440,2041,d3d,160695
10441,773,d3d,158041
10442,9745,east,62208
10443,12884,east,68495
10444,10724,east,63836
10445,18765,east,81052
10446,2403,d3d,161372
10447,11800,east,66301
10448,8835,east,56867
10449,2154,d3d,160949
10450,11422,east,64923
10451,2847,d3d,162874
10452,3658,d3d,164875
10453,18351,east,80352
10454,13995,east,70657
10455,9951,east,62483
10456,6814,d3d,174818
10457,1868,d3d,160367
10458,9825,east,62321
10459,2092,d3d,160820
10460,11135,east,64502
10461,14725,east,72267
10462,11584,east,65165
10463,14721,east,72261
10464,6359,d3d,173692
10465,9714,east,62175
10466,17401,east,78534
10467,17891,east,79530
10468,18391,east,80408
10469,2786,d3d,162743
10470,4643,d3d,167300
10471,107,d3d,156623
10472,2919,d3d,162981
10473,12132,east,66862
10474,18353,east,80355
10475,3436,d3d,164316
10476,15855,east,74352
10477,15848,east,74344
10478,8375,east,56031
10479,8240,east,55803
10480,13359,east,69576
10481,12067,east,66678
10482,6439,d3d,173889
10483,2228,d3d,161078
10484,14053,east,70822
10485,5842,d3d,171430
10486,347,d3d,157075
10487,1138,d3d,158778
10488,17951,east,79649
10489,2905,d3d,162963
10490,1694,d3d,160063
10491,5825,d3d,171305
10492,12660,east,67680
10493,5022,d3d,169083
10494,4774,d3d,167470
10495,14422,east,71395
10496,900,d3d,158319
10497,16367,east,75091
10498,16958,east,77019
10499,15153,east,73130
10500,15169,east,73157
10501,3848,d3d,165322
10502,16174,east,74847
10503,1437,d3d,159382
10504,8053,east,55506
10505,4347,d3d,166537
10506,6073,d3d,172302
10507,10924,east,64180
10508,6605,d3d,174251
10509,7055,d3d,175281
10510,1548,d3d,159601
10511,310,d3d,156947
10512,15324,east,73412
10513,17218,east,77595
10514,16152,east,74825
10515,121,d3d,156650
10516,18406,east,80431
10517,6134,d3d,172465
10518,8556,east,56396
10519,3188,d3d,163497
10520,2216,d3d,161051
10521,14213,east,71048
10522,7801,d3d,177053
10523,236,d3d,156844
10524,4791,d3d,167490
10525,17839,east,79412
10526,6335,d3d,173546
10527,12779,east,67860
10528,2256,d3d,161117
10529,3246,d3d,163718
10530,4663,d3d,167323
10531,7531,d3d,176318
10532,9883,east,62390
10533,16374,east,75099
10534,6427,d3d,173859
10535,4445,d3d,166739
10536,16299,east,74990
10537,10597,east,63637
10538,5576,d3d,170576
10539,12088,east,66715
10540,9983,east,62528
10541,13112,east,69051
10542,14991,east,72878
10543,11867,east,66413
10544,7388,d3d,175986
10545,11343,east,64807
10546,14562,east,71579
10547,19169,east,81664
10548,1005,d3d,158520
10549,1768,d3d,160202
10550,15334,east,73436
10551,17644,east,78929
10552,17713,east,79112
10553,4271,d3d,166418
10554,18494,east,80568
10555,12588,east,67592
10556,14550,east,71567
10557,9372,east,60198
10558,2746,d3d,162536
10559,12398,east,67299
10560,12457,east,67406
10561,15783,east,74131
10562,1794,d3d,160240
10563,6880,d3d,174903
10564,10139,east,62728
10565,11200,east,64580
10566,18552,east,80677
10567,17628,east,78910
10568,15987,east,74554
10569,5229,d3d,169845
10570,10491,east,63496
10571,2868,d3d,162912
10572,1697,d3d,160067
10573,12677,east,67699
10574,16053,east,74654
10575,14464,east,71453
10576,17211,east,77585
10577,5666,d3d,170801
10578,4068,d3d,165937
10579,17150,east,77456
10580,10775,east,63922
10581,5926,d3d,171613
10582,3482,d3d,164446
10583,4974,d3d,168871
10584,16873,east,76887
10585,9113,east,57427
10586,5865,d3d,171470
10587,5564,d3d,170502
10588,12571,east,67561
10589,15663,east,73952
10590,16275,east,74965
10591,2049,d3d,160710
10592,14391,east,71319
10593,9712,east,62171
10594,1191,d3d,158906
10595,17954,east,79658
10596,9322,east,60054
10597,18567,east,80699
10598,14417,east,71388
10599,16006,east,74585
10600,18745,east,81019
10601,10964,east,64263
10602,1640,d3d,159830
10603,13154,east,69135
10604,1022,d3d,158545
10605,13001,east,68852
10606,16528,east,75298
10607,1067,d3d,158659
10608,8167,east,55677
10609,4120,d3d,166060
10610,12962,east,68771
10611,3752,d3d,165071
10612,18855,east,81199
10613,14925,east,72792
10614,414,d3d,157189
10615,4676,d3d,167346
10616,1846,d3d,160326
10617,15289,east,73331
10618,15428,east,73600
10619,3077,d3d,163237
10620,10540,east,63562
10621,12939,east,68748
10622,16704,east,75588
10623,11558,east,65124
10624,3763,d3d,165091
10625,4432,d3d,166721
10626,13467,east,69719
10627,1834,d3d,160301
10628,8122,east,55614
10629,17580,east,78818
10630,11603,east,65613
10631,5019,d3d,169068
10632,7139,d3d,175508
10633,12983,east,68832
10634,8245,east,55808
10635,1549,d3d,159605
10636,13241,east,69273
10637,15601,east,73852
10638,2867,d3d,162911
10639,6272,d3d,173288
10640,8367,east,56022
10641,7262,d3d,175742
10642,7426,d3d,176040
10643,13132,east,69098
10644,15887,east,74417
10645,6914,d3d,174971
10646,16219,east,74898
10647,8088,east,55569
10648,11459,east,64972
10649,8491,east,56263
10650,1486,d3d,159456
10651,6447,d3d,173914
10652,16264,east,74954
10653,4276,d3d,166430
10654,6647,d3d,174413
10655,6369,d3d,173705
10656,16005,east,74584
10657,10427,east,63410
10658,3518,d3d,164565
10659,7867,east,55215
10660,1157,d3d,158819
10661,8802,east,56816
10662,6106,d3d,172415
10663,5006,d3d,168990
10664,4091,d3d,165965
10665,10066,east,62630
10666,210,d3d,156796
10667,789,d3d,158098
10668,7039,d3d,175264
10669,11973,east,66553
10670,13674,east,70138
10671,4911,d3d,168692
10672,1558,d3d,159638
10673,11991,east,66584
10674,1116,d3d,158750
10675,14823,east,72622
10676,6213,d3d,173076
10677,17252,east,77640
10678,18134,east,79953
10679,8936,east,57032
10680,6983,d3d,175164
10681,925,d3d,158381
10682,11601,east,65609
10683,781,d3d,158056
10684,16105,east,74721
10685,259,d3d,156868
10686,12865,east,68423
10687,10572,east,63602
10688,10157,east,62756
10689,18653,east,80817
10690,2435,d3d,161411
10691,6385,d3d,173756
10692,6053,d3d,172194
10693,7416,d3d,176030
10694,2052,d3d,160713
10695,12115,east,66751
10696,15365,east,73497
10697,6035,d3d,172097
10698,10516,east,63521
10699,14040,east,70786
10700,2550,d3d,161586
10701,16822,east,76742
10702,10288,east,62935
10703,6148,d3d,172492
10704,9136,east,57469
10705,4812,d3d,167524
10706,8033,east,55481
10707,16663,east,75526
10708,13283,east,69415
10709,18392,east,80409
10710,15292,east,73334
10711,940,d3d,158405
10712,5852,d3d,171444
10713,18404,east,80427
10714,12587,east,67591
10715,12031,east,66626
10716,17695,east,79073
10717,12443,east,67386
10718,9196,east,59465
10719,7476,d3d,176202
10720,974,d3d,158459
10721,16578,east,75371
10722,7362,d3d,175944
10723,10884,east,64122
10724,14108,east,70911
10725,18886,east,81246
10726,10585,east,63623
10727,5099,d3d,169374
10728,9691,east,62127
10729,12940,east,68749
10730,14836,east,72637
10731,7929,east,55303
10732,3639,d3d,164837
10733,15184,east,73172
10734,10379,east,63308
10735,16156,east,74829
10736,2110,d3d,160845
10737,941,d3d,158406
10738,12485,east,67439
10739,5761,d3d,171147
10740,18387,east,80400
10741,17259,east,77648
10742,5841,d3d,171423
10743,12285,east,67132
10744,4850,d3d,167572
10745,14839,east,72648
10746,1140,d3d,158780
10747,10016,east,62568
10748,11105,east,64449
10749,3901,d3d,165448
10750,9725,east,62188
10751,1402,d3d,159318
10752,5785,d3d,171218
10753,2962,d3d,163037
10754,8900,east,56966
10755,9919,east,62442
10756,12998,east,68849
10757,10416,east,63397
10758,8081,east,55557
10759,13104,east,69037
10760,1742,d3d,160145
10761,11276,east,64694
10762,10178,east,62777
10763,1260,d3d,158992
10764,8131,east,55636
10765,14531,east,71543
10766,4905,d3d,168651
10767,8543,east,56361
10768,6324,d3d,173526
10769,8738,east,56726
10770,5679,d3d,170818
10771,15796,east,74144
10772,307,d3d,156932
10773,13339,east,69552
10774,8070,east,55545
10775,1967,d3d,160545
10776,17231,east,77611
10777,2042,d3d,160702
10778,11635,east,65810
10779,11774,east,66161
10780,12174,east,66969
10781,18390,east,80406
10782,17050,east,77266
10783,12148,east,66917
10784,9986,east,62531
10785,8056,east,55509
10786,6306,d3d,173401
10787,19163,east,81653
10788,11771,east,66157
10789,17419,east,78565
10790,3315,d3d,164075
10791,8862,east,56915
10792,4516,d3d,166903
10793,10919,east,64167
10794,16142,east,74775
10795,2619,d3d,162178
10796,9370,east,60195
10797,18566,east,80698
10798,17000,east,77172
10799,11776,east,66166
10800,9984,east,62529
10801,10734,east,63850
10802,90,d3d,156562
10803,8700,east,56664
10804,11111,east,64458
10805,19019,east,81404
10806,716,d3d,157956
10807,5032,d3d,169108
10808,17566,east,78783
10809,8844,east,56889
10810,4682,d3d,167354
10811,14718,east,72257
10812,1865,d3d,160358
10813,14730,east,72273
10814,2828,d3d,162798
10815,16440,east,75188
10816,18772,east,81061
10817,15757,east,74095
10818,12761,east,67832
10819,946,d3d,158414
10820,16075,east,74678
10821,7131,d3d,175499
10822,18889,east,81250
10823,15976,east,74537
10824,9303,east,59980
10825,17185,east,77539
10826,16904,east,76934
10827,9355,east,60154
10828,4871,d3d,167610
10829,4480,d3d,166844
10830,9978,east,62517
10831,15103,east,73066
10832,2795,d3d,162752
10833,995,d3d,158501
10834,8017,east,55457
10835,17522,east,78729
10836,14301,east,71177
10837,18884,east,81244
10838,10550,east,63573
10839,6007,d3d,171978
10840,1008,d3d,158525
10841,5884,d3d,171554
10842,729,d3d,157970
10843,7601,d3d,176499
10844,12453,east,67401
10845,10251,east,62874
10846,1017,d3d,158540
10847,18777,east,81068
10848,7405,d3d,176012
10849,16821,east,76740
10850,19136,east,81602
10851,12708,east,67752
10852,877,d3d,158293
10853,6618,d3d,174265
10854,1229,d3d,158955
10855,9325,east,60057
10856,14021,east,70701
10857,15927,east,74481
10858,8668,east,56604
10859,18333,east,80318
10860,6733,d3d,174631
10861,17867,east,79494
10862,7218,d3d,175651
10863,9363,east,60171
10864,8750,east,56743
10865,18612,east,80760
10866,9302,east,59978
10867,9169,east,59335
10868,15520,east,73738
10869,8992,east,57173
10870,7731,d3d,176887
10871,2643,d3d,162246
10872,7265,d3d,175773
10873,14047,east,70814
10874,5883,d3d,171553
10875,12534,east,67515
10876,12499,east,67462
10877,429,d3d,157237
10878,18571,east,80715
10879,9453,east,61290
10880,7826,east,55037
10881,3187,d3d,163492
10882,13598,east,70017
10883,7784,d3d,176977
10884,7154,d3d,175530
10885,2914,d3d,162976
10886,4013,d3d,165768
10887,14578,east,71597
10888,15406,east,73569
10889,366,d3d,157105
10890,17561,east,78778
10891,12160,east,66951
10892,1709,d3d,160081
10893,2961,d3d,163036
10894,690,d3d,157907
10895,8410,east,56086
10896,14332,east,71214
10897,3894,d3d,165441
10898,7261,d3d,175741
10899,11978,east,66559
10900,13925,east,70545
10901,12864,east,68421
10902,15586,east,73831
10903,6364,d3d,173697
10904,10461,east,63446
10905,10570,east,63594
10906,9914,east,62437
10907,8029,east,55477
10908,15014,east,72916
10909,18559,east,80689
10910,9765,east,62241
10911,9726,east,62189
10912,5361,d3d,170097
10913,11547,east,65098
10914,13869,east,70470
10915,5646,d3d,170772
10916,1296,d3d,159120
10917,5360,d3d,170096
10918,17487,east,78677
10919,865,d3d,158199
10920,12657,east,67676
10921,11732,east,66072
10922,16532,east,75310
10923,12827,east,67927
10924,5203,d3d,169616
10925,14256,east,71099
10926,3665,d3d,164886
10927,5652,d3d,170779
10928,34,d3d,156416
10929,12515,east,67479
10930,1652,d3d,159997
10931,6433,d3d,173871
10932,386,d3d,157131
10933,17552,east,78766
10934,4559,d3d,167200
10935,6896,d3d,174930
10936,3637,d3d,164835
10937,1270,d3d,159004
10938,5259,d3d,169898
10939,17777,east,79267
10940,17297,east,77704
10941,2097,d3d,160829
10942,3148,d3d,163446
10943,4245,d3d,166359
10944,7541,d3d,176331
10945,16758,east,75653
10946,13582,east,69995
10947,13236,east,69265
10948,17925,east,79594
10949,16679,east,75545
10950,6465,d3d,173955
10951,9931,east,62463
10952,13935,east,70561
10953,13730,east,70207
10954,724,d3d,157964
10955,18043,east,79804
10956,15121,east,73084
10957,1400,d3d,159316
10958,19152,east,81630
10959,2204,d3d,161037
10960,14022,east,70703
10961,14344,east,71229
10962,4143,d3d,166092
10963,8942,east,57043
10964,16263,east,74953
10965,15631,east,73896
10966,4463,d3d,166802
10967,6055,d3d,172202
10968,3986,d3d,165707
10969,10067,east,62631
10970,686,d3d,157903
10971,6646,d3d,174310
10972,3530,d3d,164585
10973,11943,east,66519
10974,8078,east,55554
10975,14709,east,72245
10976,2336,d3d,161240
10977,12528,east,67498
10978,6201,d3d,173051
10979,4113,d3d,166044
10980,13270,east,69358
10981,10322,east,63139
10982,18002,east,79734
10983,8917,east,57009
10984,198,d3d,156777
10985,6833,d3d,174847
10986,17603,east,78850
10987,6615,d3d,174262
10988,6932,d3d,175009
10989,15029,east,72942
10990,18278,east,80234
10991,9926,east,62450
10992,8048,east,55501
10993,5131,d3d,169464
10994,7363,d3d,175954
10995,1299,d3d,159123
10996,4548,d3d,166951
10997,7328,d3d,175901
10998,13078,east,69002
10999,13320,east,69498
11000,8910,east,56992
11001,13796,east,70373
11002,6050,d3d,172190
11003,4004,d3d,165756
11004,18510,east,80588
11005,14135,east,70940
11006,1158,d3d,158820
11007,13119,east,69079
11008,18983,east,81362
11009,10429,east,63413
11010,14703,east,72234
11011,12799,east,67896
11012,13653,east,70094
11013,13826,east,70408
11014,2996,d3d,163110
11015,3573,d3d,164659
11016,5332,d3d,170053
11017,13666,east,70111
11018,7775,d3d,176966
11019,18201,east,80101
11020,8657,east,56592
11021,14739,east,72316
11022,16243,east,74933
11023,9522,east,61482
11024,9152,east,57490
11025,12585,east,67589
11026,2620,d3d,162180
11027,15216,east,73229
11028,3247,d3d,163719
11029,8412,east,56089
11030,17100,east,77384
11031,5984,d3d,171947
11032,16045,east,74642
11033,13771,east,70263
11034,3088,d3d,163261
11035,11374,east,64864
11036,14227,east,71064
11037,12198,east,67013
11038,193,d3d,156772
11039,9043,east,57329
11040,10903,east,64146
11041,6163,d3d,172518
11042,17667,east,79003
11043,4368,d3d,166569
11044,7902,east,55262
11045,10776,east,63923
11046,15355,east,73461
11047,14072,east,70842
11048,11960,east,66538
11049,9329,east,60064
11050,18072,east,79846
11051,273,d3d,156891
11052,16381,east,75106
11053,13978,east,70617
11054,9656,east,61958
11055,15171,east,73159
11056,8779,east,56783
11057,17888,east,79527
11058,13097,east,69023
11059,10011,east,62563
11060,12794,east,67891
11061,1849,d3d,160330
11062,12401,east,67302
11063,9962,east,62494
11064,1309,d3d,159133
11065,2518,d3d,161530
11066,12885,east,68496
11067,10189,east,62791
11068,6607,d3d,174253
11069,4582,d3d,167227
11070,18861,east,81206
11071,10675,east,63773
11072,14074,east,70844
11073,17840,east,79421
11074,17229,east,77609
11075,5998,d3d,171967
11076,15971,east,74532
11077,18088,east,79869
11078,13153,east,69132
11079,11663,east,65861
11080,9964,east,62496
11081,10714,east,63814
11082,5475,d3d,170328
11083,15348,east,73451
11084,19022,east,81407
11085,3399,d3d,164248
11086,5396,d3d,170196
11087,17982,east,79705
11088,5254,d3d,169892
11089,17319,east,77730
11090,5814,d3d,171281
11091,1724,d3d,160112
11092,13381,east,69621
11093,11948,east,66524
11094,17405,east,78541
11095,890,d3d,158309
11096,16234,east,74923
11097,3765,d3d,165093
11098,11145,east,64513
11099,15350,east,73453
11100,16091,east,74702
11101,4821,d3d,167533
11102,14869,east,72708
11103,10968,east,64267
11104,4931,d3d,168762
11105,9040,east,57323
11106,15039,east,72972
11107,4632,d3d,167285
11108,17235,east,77623
11109,18710,east,80956
11110,4328,d3d,166515
11111,9997,east,62544
11112,2048,d3d,160708
11113,17030,east,77228
11114,6014,d3d,171986
11115,1952,d3d,160511
11116,4077,d3d,165950
11117,16148,east,74781
11118,18738,east,80992
11119,7802,d3d,177056
11120,5014,d3d,169036
11121,13423,east,69672
11122,2958,d3d,163033
11123,2015,d3d,160658
11124,14519,east,71528
11125,17851,east,79459
11126,10954,east,64251
11127,11496,east,65017
11128,11955,east,66531
11129,4106,d3d,166035
11130,6775,d3d,174705
11131,14315,east,71193
11132,13827,east,70409
11133,15658,east,73947
11134,15584,east,73829
11135,3953,d3d,165511
11136,5965,d3d,171925
11137,7035,d3d,175250
11138,17534,east,78747
11139,3281,d3d,163825
11140,13181,east,69180
11141,9397,east,60240
11142,9435,east,61208
11143,10267,east,62903
11144,14855,east,72692
11145,12293,east,67140
11146,18101,east,79885
11147,17871,east,79502
11148,11818,east,66319
11149,12787,east,67871
11150,6450,d3d,173921
11151,19130,east,81585
11152,15920,east,74471
11153,16336,east,75040
11154,5990,d3d,171958
11155,2322,d3d,161221
11156,6409,d3d,173811
11157,18775,east,81065
11158,1436,d3d,159381
11159,12010,east,66604
11160,10477,east,63478
11161,4321,d3d,166488
11162,10622,east,63679
11163,9549,east,61529
11164,1293,d3d,159117
11165,14218,east,71054
11166,8854,east,56902
11167,12003,east,66597
11168,7769,d3d,176946
11169,7072,d3d,175304
11170,16689,east,75555
11171,4417,d3d,166685
11172,6449,d3d,173920
11173,18957,east,81326
11174,10725,east,63838
11175,5886,d3d,171556
11176,7300,d3d,175852
11177,13345,east,69559
11178,17912,east,79575
11179,7789,d3d,176987
11180,14909,east,72771
11181,18227,east,80133
11182,4995,d3d,168968
11183,1917,d3d,160461
11184,14083,east,70866
11185,1430,d3d,159375
11186,635,d3d,157737
11187,15914,east,74452
11188,12289,east,67136
11189,9017,east,57276
11190,765,d3d,158032
11191,9562,east,61568
11192,17993,east,79721
11193,8969,east,57121
11194,14568,east,71585
11195,300,d3d,156924
11196,13277,east,69398
11197,18689,east,80919
11198,15749,east,74083
11199,14630,east,71688
11200,3937,d3d,165494
11201,17311,east,77720
11202,11623,east,65757
11203,3638,d3d,164836
11204,6047,d3d,172187
11205,3978,d3d,165676
11206,15403,east,73553
11207,260,d3d,156869
11208,7987,east,55374
